"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSG00000118257",4287.0169917785,-1.05950765214821,0.192466781556404,-5.50488579681327,3.69407657203265e-08,1.41275904023102e-06,"NRP2"
"ENSG00000163449",19.3370522796783,1.07484347293744,0.394775028560894,2.72267340934824,0.00647560385715871,0.0422632543101971,"TMEM169"
"ENSG00000261468",71.0843568080481,-2.51092720877987,0.380237843729559,-6.6035699764954,4.01372702759788e-11,2.87156987647459e-09,NA
"ENSG00000157152",95.4139215466512,-3.56961415831093,0.421295374416596,-8.47294885032641,2.39257658342267e-17,4.28749723749342e-15,"SYN2"
"ENSG00000170011",13.2784001728884,-2.13430552330074,0.703333075294129,-3.03455872938748,0.00240887849984692,0.0197130082169227,"MYRIP"
"ENSG00000175928",26.0481187382922,2.15468701532649,0.570367362888881,3.77771793325114,0.00015827198875179,0.00209965875424831,"LRRN1"
"ENSG00000011198",3913.92058233965,-1.14578133378734,0.19799782760858,-5.78683790436543,7.17237285630576e-09,3.25979148947462e-07,"ABHD5"
"ENSG00000206538",28228.0929183887,-1.3473372115339,0.230672899962197,-5.84089943705873,5.19197397925823e-09,2.44230455984307e-07,"VGLL3"
"ENSG00000168309",348.687727693277,-4.73345807545507,1.077947956054,-4.39117496245613,1.12739773634935e-05,0.000219597472123699,"FAM107A"
"ENSG00000163513",29279.0604864481,-1.45934170466916,0.176944480797872,-8.24745534920753,1.61802924451221e-16,2.64737724041232e-14,"TGFBR2"
"ENSG00000169908",2099.30686597321,-1.16691198054961,0.213462374799273,-5.46659326566053,4.58767089676677e-08,1.69478873381668e-06,"TM4SF1"
"ENSG00000114670",400.829132245349,1.24084283050522,0.194377365628163,6.38367963520459,1.7288257799657e-10,1.08958617224265e-08,"NEK11"
"ENSG00000121858",536.58252140545,1.01054045551255,0.303422538676614,3.33047261393319,0.000866986915118508,0.00870038709059725,"TNFSF10"
"ENSG00000244738",9.4012806453662,2.43558034339359,0.907477156929387,2.6839026468003,0.00727682922915746,0.0463509880757708,NA
"ENSG00000154310",1703.32553319103,1.1160004109095,0.201131231790068,5.54861818812077,2.87936210663657e-08,1.13372999253533e-06,"TNIK"
"ENSG00000285051",16.2668226463865,1.96945965013272,0.527643720706936,3.73255583804548,0.000189546660429357,0.0024545835943832,"SLC7A14-AS1"
"ENSG00000286695",53.7825799910254,1.37697659906471,0.406348071965089,3.38866280921595,0.000702343199201884,0.0073174361219173,NA
"ENSG00000285938",46.5175546956415,-1.0691648313039,0.3037809927874,-3.51952510752427,0.00043232011494942,0.00488267423942875,"BCL6-AS1"
"ENSG00000161267",141.728129188705,-1.39155860208655,0.24237105943532,-5.74143878946863,9.38754918685714e-09,4.17579492907574e-07,"BDH1"
"ENSG00000181467",1387.77212602219,1.27321513699839,0.115465458499484,11.0268053627837,2.83766667137948e-28,1.6179859420811e-25,"RAP2B"
"ENSG00000182580",921.127793649944,1.45539612481448,0.301150631133288,4.83278457474104,1.34636454363515e-06,3.36877596449986e-05,"EPHB3"
"ENSG00000134070",99.4659909215273,1.07101803546499,0.311385570871873,3.43952365058586,0.000582738865886687,0.00625161566927337,"IRAK2"
"ENSG00000163661",19958.4152335482,-2.23785386801634,0.331353209887675,-6.75368097014951,1.44140515417309e-11,1.1347899322561e-09,"PTX3"
"ENSG00000144908",6.63758088586409,-4.10546257573017,1.09784722757819,-3.73955726498183,0.000184344650419005,0.00239546197671547,"ALDH1L1"
"ENSG00000178038",77.0343282401462,1.02302005245321,0.292458930289136,3.49799560383338,0.00046876885948703,0.00522532870859476,"ALS2CL"
"ENSG00000185112",1519.94972139455,-1.23881439436139,0.30287836758565,-4.09013824340251,4.31116148828729e-05,0.000704768154332004,"FAM43A"
"ENSG00000187288",48.0133723235521,-3.84995589399486,0.528660595775617,-7.28247182551303,3.27758406888739e-13,3.54431160001064e-11,"CIDEC"
"ENSG00000157150",375.846878098544,-2.91414647910448,0.267734296116088,-10.8844721105171,1.36688261739164e-27,7.34836095109745e-25,"TIMP4"
"ENSG00000163884",1225.48807105198,-4.55776237603299,0.402058161871526,-11.3360772352369,8.69555311539036e-30,5.84341169354232e-27,"KLF15"
"ENSG00000129048",1171.64955564923,1.47114484716445,0.31947731565577,4.60484915539224,4.12764943211348e-06,9.04142627644322e-05,"ACKR4"
"ENSG00000144891",261.420002871113,-1.23056283267938,0.433386643964554,-2.83941106588422,0.00451968918158224,0.0317796979225155,"AGTR1"
"ENSG00000287629",23.6328537959133,-1.44614176388475,0.503164407618254,-2.87409391838766,0.00405188453142523,0.0292668941816879,"LOC124906232"
"ENSG00000181061",2045.22167202559,-1.34274393133631,0.149295000778578,-8.99389748038352,2.38615043128556e-19,5.6832666474771e-17,"HIGD1A"
"ENSG00000144648",51.733508616123,-2.0750955732007,0.603663523563435,-3.43750366255588,0.000587102779484386,0.00629454467166849,"ACKR2"
"ENSG00000206561",104.780193294727,1.33626610168014,0.263233121878291,5.07636004217576,3.84733952025997e-07,1.14002425847577e-05,"COLQ"
"ENSG00000114270",3311.76416259515,-1.23154643897945,0.186339482730856,-6.60915454379713,3.8652105543992e-11,2.77587029738837e-09,"COL7A1"
"ENSG00000163823",22.2519962280331,1.8836965725622,0.496307254981333,3.79542421283576,0.000147391216005992,0.00197670215279312,"CCR1"
"ENSG00000132170",1161.1116342832,-1.04629510049226,0.290795308181114,-3.59804670521232,0.000320616052878379,0.00383029311172037,"PPARG"
"ENSG00000016391",198.237848885855,2.07134677057581,0.440469432893445,4.70258913761421,2.56883011938747e-06,5.95259944906339e-05,"CHDH"
"ENSG00000160145",92.6560679874866,1.64792179318405,0.321999470142891,5.1177779654506,3.091562408882e-07,9.42801268809135e-06,"KALRN"
"ENSG00000144644",46.1648497758359,1.49538461880862,0.562762556686942,2.65722124018369,0.00787877189059601,0.0493334349063077,"GADL1"
"ENSG00000131389",1640.33690037723,2.09394899636792,0.212200321200129,9.86779371739543,5.74135087145932e-23,2.00054181476627e-20,"SLC6A6"
"ENSG00000174944",48.1962302683499,-1.586856635649,0.332615016322534,-4.77085085692655,1.83449339457708e-06,4.39717550475954e-05,"P2RY14"
"ENSG00000152580",13490.5326952698,1.15678086241139,0.370208922019056,3.12467040530116,0.00178004386497428,0.0154989844346858,"IGSF10"
"ENSG00000169855",3790.05754624888,1.12649992387529,0.206078541819752,5.46636206723836,4.59365568795975e-08,1.69478873381668e-06,"ROBO1"
"ENSG00000250934",12.3754639004031,-2.53972843791713,0.74965206306259,-3.38787627361612,0.000704360300863206,0.00733033375057638,"LOC105374088"
"ENSG00000131386",31066.1390178506,-1.55331689880991,0.293186389629096,-5.29805254867043,1.17044286253984e-07,3.89099874585682e-06,"GALNT15"
"ENSG00000184307",222.779657371663,-1.7245206627439,0.345794527717076,-4.98712537219466,6.1284298877236e-07,1.69827005548464e-05,"ZDHHC23"
"ENSG00000114098",2225.31561063346,-1.36548732441273,0.12048924345282,-11.332856654108,9.0213609958112e-30,5.85330787921323e-27,"ARMC8"
"ENSG00000071282",8889.78914764795,-1.6233745664433,0.241543102402768,-6.72084837155217,1.80669526871254e-11,1.38754196637123e-09,"LMCD1"
"ENSG00000224080",16.5072800183249,-2.1876577777375,0.532913655396653,-4.10508861160484,4.0415992802123e-05,0.00066474416133282,NA
"ENSG00000168811",81.4718175386223,2.09791683085442,0.44656581340399,4.69788946642119,2.62863614480591e-06,6.06132569861127e-05,"IL12A"
"ENSG00000272970",54.6200020591829,1.4647407696636,0.338800965830265,4.32330753861374,1.53707231332859e-05,0.000289795116709326,"LOC107986163"
"ENSG00000231574",94.9895222229853,-1.08105230725919,0.385419523469161,-2.80487168249453,0.00503366145260814,0.0346935435502838,"LINC02015"
"ENSG00000290021",84.3858235614686,-1.31799161790653,0.280670917832738,-4.69586100363975,2.65486034313846e-06,6.10268700364094e-05,NA
"ENSG00000289331",13.6067376642719,-1.36619622545096,0.466724099107148,-2.92720309078645,0.00342025456981497,0.0257319112297635,NA
"ENSG00000272282",19.2098165163131,1.62170375953502,0.422882088210168,3.83488401317451,0.000125623561320124,0.00174445234671546,NA
"ENSG00000288022",49.6319812122259,-1.62315245020687,0.410334158311925,-3.9556844521167,7.63158389102027e-05,0.0011487670599475,"DAGARR"
"ENSG00000283154",49.4394722078386,-1.0171394177746,0.335941849978103,-3.02772464294313,0.00246402496794797,0.0200532412616388,"IQCJ-SCHIP1"
"ENSG00000138483",8.76417076785667,-4.55726477103726,0.994892907543111,-4.58065861811341,4.63513916220796e-06,0.000100362230697474,"CCDC54"
"ENSG00000013297",5757.23575187142,1.70166388468707,0.270734267351063,6.28536572535353,3.27082763454095e-10,1.94759154340261e-08,"CLDN11"
"ENSG00000013293",545.71479343654,2.87703247394784,0.357767642660537,8.04162291635096,8.86563545817295e-16,1.32393489508716e-13,"SLC7A14"
"ENSG00000291081",78.5991762863774,1.20152565388522,0.325958832435013,3.68612700232558,0.000227692755111916,0.00286190172357101,"FAM86HP"
"ENSG00000287649",40.0767280716201,3.03866465557954,0.491617314638997,6.18095531848972,6.37148496743248e-10,3.62192933979485e-08,NA
"ENSG00000163491",433.668715866881,2.3970600347525,0.232905261461584,10.2919960661682,7.65723079370732e-25,3.06549903434887e-22,"NEK10"
"ENSG00000163378",3927.93292044923,-1.26627600862582,0.177777847155005,-7.12279976886968,1.05756407024318e-12,1.08738390960086e-10,"EOGT"
"ENSG00000172986",1639.40567519112,1.56961751377736,0.150856096370985,10.4047337266196,2.35914714810877e-25,1.00885710770033e-22,"GXYLT2"
"ENSG00000109625",129.406255150789,1.3684061453394,0.251438736228556,5.44230441921856,5.25956931594485e-08,1.90682189304082e-06,"CPZ"
"ENSG00000169744",1414.03203942315,1.32424224129262,0.17507867108365,7.56369826830541,3.91767917775406e-14,4.63616675525915e-12,"LDB2"
"ENSG00000155269",24.5346163097574,2.18857816307653,0.455734858635368,4.80230581797037,1.56848897362657e-06,3.82034256822613e-05,"GPR78"
"ENSG00000181826",814.961537257616,-1.1139955070514,0.147557848011706,-7.54955105446525,4.36761156660809e-14,5.13631120233111e-12,"RELL1"
"ENSG00000145244",364.180550403943,-1.99851860431893,0.287164544465514,-6.95948940367507,3.41508201757709e-12,3.13454552403563e-10,"CORIN"
"ENSG00000138678",263.20932776671,-1.12746892363903,0.193693024618669,-5.82090617800364,5.85294197886289e-09,2.71253586882473e-07,"GPAT3"
"ENSG00000155011",27.8421887392467,1.47992517678121,0.416890243865676,3.54991559183151,0.000385354686693337,0.00445930737073913,"DKK2"
"ENSG00000172403",20180.9966144052,-1.73934475357339,0.257120072485148,-6.76471788749147,1.33569205790939e-11,1.05598242695895e-09,"SYNPO2"
"ENSG00000250033",11.1163133791293,1.79007736856782,0.634960194226851,2.81919620291707,0.00481440801319673,0.0334890577361589,"SLC7A11-AS1"
"ENSG00000077684",3328.67116647811,-1.22857662690616,0.115316405327923,-10.6539622303737,1.67097896774048e-26,7.86028506425122e-24,"JADE1"
"ENSG00000248187",15.818172693866,-3.48478014450884,0.737343470096419,-4.72612871183785,2.28840628057468e-06,5.34890094103021e-05,"LINC03140"
"ENSG00000163110",2856.30299171209,-1.59832621517795,0.167338861778015,-9.55143472469789,1.27912410145283e-21,3.88193533757041e-19,"PDLIM5"
"ENSG00000168556",900.305064340974,-1.32959456767034,0.228850480940315,-5.80988321373511,6.25164373296273e-09,2.87606182101288e-07,"ING2"
"ENSG00000182552",797.962643486912,-1.10888260059711,0.176027455413142,-6.29948662266647,2.98633071907924e-10,1.8009871413524e-08,"RWDD4"
"ENSG00000272744",22.2857197476541,-1.77111546420148,0.502727623688509,-3.52301202628736,0.000426671999100176,0.00483338972611012,NA
"ENSG00000109674",103.501152237472,1.36356863164216,0.374985223625035,3.63632630230159,0.00027655397521069,0.00338338075264262,"NEIL3"
"ENSG00000164122",42.4600374829682,-1.91823007864884,0.694730140374993,-2.7611153844764,0.00576043210535996,0.0386060256401873,"ASB5"
"ENSG00000173320",178.907356350121,1.13704916554133,0.389171300643817,2.92171895425042,0.00348105500296772,0.0260539104756725,"STOX2"
"ENSG00000171509",78.5930808533053,1.93213514302293,0.423340134072083,4.56402544317696,5.01819931440994e-06,0.000107788171575271,"RXFP1"
"ENSG00000164142",37.5471693674523,-1.96386608562656,0.529851889907669,-3.706443485497,0.000210190111737105,0.00267406162437145,"FHIP1A"
"ENSG00000226887",9.7957472124637,-2.54298265705073,0.833472218994082,-3.0510706884986,0.00228026883279588,0.0188182185780207,"ERVMER34-1"
"ENSG00000128045",23.7219735140093,-4.27076530089515,0.663688002410626,-6.43489905706147,1.23555414152936e-10,7.96170778322484e-09,"RASL11B"
"ENSG00000226950",415.273959761086,-1.13759201758543,0.159763321008687,-7.12048303955559,1.07549467739487e-12,1.09386528918172e-10,"DANCR"
"ENSG00000172399",42.0238132420638,-2.32648172764146,0.797296945769661,-2.91796141950051,0.00352327939590867,0.0263280480990539,"MYOZ2"
"ENSG00000164104",2352.26291007181,-1.24232726534059,0.200609237084069,-6.19277199494045,5.91152139897118e-10,3.38088713200735e-08,"HMGB2"
"ENSG00000164105",1157.10448667721,-1.26336563610233,0.163415748762771,-7.73099071336355,1.06712808956288e-14,1.36539072071764e-12,"SAP30"
"ENSG00000164106",46.4752805706421,-1.76748395817516,0.514426355811279,-3.43583476664554,0.00059073113606041,0.00632623623000152,"SCRG1"
"ENSG00000145386",387.187742820386,-1.04680219492404,0.248849004944042,-4.20657577135756,2.59269180817854e-05,0.000454651342615912,"CCNA2"
"ENSG00000164125",12776.2775868136,-1.12801205180852,0.0967186424637163,-11.6628193187439,1.97396069522285e-31,1.54758518505471e-28,"GASK1B"
"ENSG00000173083",112.539490406889,-1.43023475917349,0.502638237982107,-2.84545554057987,0.00443479498431814,0.0313703392574925,"HPSE"
"ENSG00000145242",60.9687896519316,1.38364485298696,0.412381095327974,3.35525771831642,0.000792910779819689,0.00806018867265655,"EPHA5"
"ENSG00000152583",2223.32028003379,-4.62820836487606,0.205946899009551,-22.4728237576494,7.65652414487109e-112,1.44065158309894e-107,"SPARCL1"
"ENSG00000205208",1281.40794309374,1.38803590888423,0.194685618240647,7.12962735217816,1.00641023974802e-12,1.04622182713253e-10,"C4orf46"
"ENSG00000145390",18718.3862565917,-2.31353171278655,0.590897058949585,-3.91528723615452,9.02966430151134e-05,0.00132425692515384,"USP53"
"ENSG00000289034",25.1492566231672,-1.95154275349923,0.443118611688038,-4.40410919790736,1.06219432963216e-05,0.000209191814620182,NA
"ENSG00000261121",15.4247537686894,3.18728724210082,0.774531599591524,4.11511582455996,3.86985042536535e-05,0.000640414297305843,"LINC02473"
"ENSG00000250657",8.31653392798474,2.991672090029,0.871407783720959,3.43314822970067,0.000596615827046172,0.00638199170079635,NA
"ENSG00000273179",338.574031663387,1.3345607018494,0.466996239623529,2.85775470681576,0.00426650064616144,0.030466214860787,NA
"ENSG00000109689",2592.95507552264,1.0205170000814,0.174980351622134,5.83218053124721,5.47076806661566e-09,2.5479696025109e-07,"STIM2"
"ENSG00000249307",17.0112172928636,-1.99042588349053,0.638303345372892,-3.1183071464677,0.00181893137928867,0.0157501209538406,NA
"ENSG00000272870",306.554461184191,-1.03591935761859,0.178652983650218,-5.79850017868607,6.69106318551693e-09,3.06323710215782e-07,"SAP30-DT"
"ENSG00000138735",14871.4559217819,1.16014587047314,0.233063832200824,4.97780311736003,6.43100214811078e-07,1.76136443113322e-05,"PDE5A"
"ENSG00000109265",232.269456381914,1.31115334146742,0.491130613206169,2.66966323460887,0.00759273569684595,0.0479412466012931,"CRACD"
"ENSG00000164070",1283.52055089864,1.27314067901549,0.23287796719662,5.46698639781825,4.57751164696869e-08,1.69478873381668e-06,"HSPA4L"
"ENSG00000145362",4420.36584694924,1.00520787927685,0.18779011624401,5.35282633283376,8.65909471666619e-08,2.96518019564168e-06,"ANK2"
"ENSG00000162840",483.646695230506,-2.15608943849174,0.166632523300799,-12.9391873553979,2.70475339873208e-38,3.63518856789592e-35,NA
"ENSG00000151726",3215.56396079363,-1.60377318752734,0.180785246221245,-8.87115083254437,7.23938200762133e-19,1.56655328257885e-16,"ACSL1"
"ENSG00000138669",670.731236667346,1.63256329151484,0.352323875388057,4.63370042611136,3.59186671899179e-06,8.01714877634039e-05,"PRKG2"
"ENSG00000172955",63.8320395531248,-1.03264141802131,0.258301910032051,-3.99780790584623,6.3931800004331e-05,0.000981191475433518,"ADH6"
"ENSG00000196616",89175.0575374781,-1.19438457248262,0.202807324117956,-5.88925758809354,3.87934384442476e-09,1.92088773096569e-07,"ADH1B"
"ENSG00000163697",4958.55184077038,-1.07856301485413,0.10580328522858,-10.1940408799592,2.10815067350936e-24,8.26395064015669e-22,"APBB2"
"ENSG00000288002",35.9805458867104,1.57867545142857,0.582303487740773,2.71108706141111,0.00670630151589427,0.0434523999046373,NA
"ENSG00000169271",181.251253395464,-2.45707844194595,0.445149108008333,-5.5196750880605,3.39627044578189e-08,1.31490174295951e-06,"HSPB3"
"ENSG00000134363",6329.98104239912,1.78468785538259,0.315447208362463,5.65764352345101,1.53465469099159e-08,6.44554970216466e-07,"FST"
"ENSG00000133401",196.498090130493,-1.27018853827225,0.290155626215664,-4.37761126619738,1.19987110290524e-05,0.000232750254353247,"PDZD2"
"ENSG00000164171",1833.92547624905,1.03594873786904,0.224539065322516,4.61366816674444,3.95623882638531e-06,8.72691556357164e-05,"ITGA2"
"ENSG00000168621",384.946426166385,-1.72700559122104,0.313211612179135,-5.51386195168687,3.51043988265261e-08,1.35353354163917e-06,"GDNF"
"ENSG00000131730",34.660689290244,1.17112951963386,0.296152749371342,3.95447795814786,7.67019422413834e-05,0.00115365607131405,"CKMT2"
"ENSG00000250978",112.147166762827,-6.39398308989466,0.536749464762145,-11.9124163313848,1.01978523711024e-32,8.7219450097574e-30,"LOC101928819"
"ENSG00000152495",150.360200105011,1.31077857000168,0.158168521959513,8.28722778567285,1.15918507139157e-16,1.94743091993783e-14,"CAMK4"
"ENSG00000250961",9.62621900011841,-4.25431584706058,0.94535528520006,-4.50022961066989,6.78800996527207e-06,0.000140974829477439,NA
"ENSG00000285831",21.2110366716814,1.5560415598916,0.51091915955172,3.04557292636447,0.00232237450963618,0.0191070392537448,NA
"ENSG00000155324",1210.75572594936,-1.30345152047305,0.310996049796329,-4.19121568047786,2.77463737872086e-05,0.00048161971326579,"GRAMD2B"
"ENSG00000113361",4906.14212600213,1.3078856389705,0.442353046629181,2.95665565985553,0.00310995211126629,0.0238649506221805,"CDH6"
"ENSG00000146006",111.349905444368,4.04849692124916,0.37164667536173,10.8934027657013,1.23921791354042e-27,6.85797772387546e-25,"LRRTM2"
"ENSG00000279118",286.113587885586,-1.53249271098596,0.455308496422218,-3.36583376551982,0.000763126825516477,0.0078165456444845,NA
"ENSG00000249363",7.09435273060571,-1.95857519044565,0.673716912991866,-2.9071189288509,0.00364774484756465,0.0269901561351854,NA
"ENSG00000145685",4454.97907375631,1.23696101612265,0.15599244606283,7.9296212563039,2.19815239216748e-15,3.08659965753905e-13,"LHFPL2"
"ENSG00000131459",2236.76404002852,-1.30730617602085,0.269678554061774,-4.84764604500732,1.24935052976602e-06,3.15117688580126e-05,"GFPT2"
"ENSG00000170214",511.683761627866,-3.7710621080651,0.483926431291168,-7.79263512845022,6.56259261899206e-15,8.75757040559962e-13,"ADRA1B"
"ENSG00000198108",92.5154757287386,-1.30087571524233,0.372887185977111,-3.4886575998409,0.000485452552582413,0.00537626558527998,"CHSY3"
"ENSG00000198944",31.4009889268261,1.56476625583471,0.42341428667169,3.69559154022597,0.000219375419879491,0.00277217454697952,"SOWAHA"
"ENSG00000145861",197.739328216007,1.03385681857823,0.316588592866208,3.26561613991931,0.00109226204076296,0.0104271956159289,"C1QTNF2"
"ENSG00000247311",41.7197780736062,-2.93719779936878,0.478200025047927,-6.14219499272173,8.13888577568041e-10,4.49094647375961e-08,NA
"ENSG00000197208",38.0044095577311,1.02809492601614,0.380118125335187,2.70467219922642,0.00683718221999719,0.0441181140780065,"SLC22A4"
"ENSG00000183876",416.884658715407,1.67944090418365,0.418069270037911,4.0171354953483,5.89098556421548e-05,0.000917589274638067,"ARSI"
"ENSG00000170624",4687.5320637204,1.17983728432454,0.278033366280089,4.24350969133677,2.20050865101071e-05,0.000395839108770721,"SGCD"
"ENSG00000145808",7.54759371308531,2.43489532448611,0.835244324100084,2.91518930955866,0.00355472845746384,0.0264789274171178,"ADAMTS19"
"ENSG00000145632",1157.32891293552,1.0152196377323,0.257713486159534,3.9393345410874,8.17079295839475e-05,0.00121823803728332,"PLK2"
"ENSG00000240764",65.4152055293041,1.25484774714446,0.338277384572354,3.70952302569923,0.000207650072945786,0.00264711637706497,"PCDHGC5"
"ENSG00000214944",1383.7630519976,-1.10055792021524,0.191242190588701,-5.75478620500734,8.67515140005816e-09,3.87723631219702e-07,"ARHGEF28"
"ENSG00000186314",126.783320132237,-1.24479655065733,0.298702477701994,-4.16734591635769,3.08166679105669e-05,0.000525699386586788,"PRELID2"
"ENSG00000146054",42.4529825193142,-1.03705588794272,0.317599268260499,-3.26529684285077,0.00109349415003822,0.010433664263245,"TRIM7"
"ENSG00000145506",326.088871273969,-1.4108678531829,0.465028286544984,-3.03393985700356,0.00241382546099317,0.0197300346976749,"NKD2"
"ENSG00000175471",342.838559801165,-1.74314957091593,0.464455028421043,-3.75310732847898,0.000174656030057882,0.00229012394534433,"MCTP1"
"ENSG00000120129",7461.77983187991,-2.95837491698055,0.201754797143501,-14.6632197046415,1.10887577983815e-48,3.47743444557245e-45,"DUSP1"
"ENSG00000145777",337.60005953271,2.81959455816627,0.238183675169564,11.8379001254347,2.48599449731494e-32,2.03375967223817e-29,"TSLP"
"ENSG00000072571",84.9295381641187,-1.47491680877444,0.239643976786423,-6.15461664654697,7.52593150327743e-10,4.21180976026594e-08,"HMMR"
"ENSG00000288890",12.5116381163823,-1.99344475020242,0.638829144064991,-3.12046619776573,0.00180565020018122,0.0156494035990791,NA
"ENSG00000279204",88.877345165168,-1.5311985587063,0.411792763487658,-3.71837170167318,0.000200511085199627,0.00256479713060244,NA
"ENSG00000145911",138.18731950598,1.39614467437705,0.328615394744561,4.24856746429151,2.15141858367973e-05,0.000388200352337839,"N4BP3"
"ENSG00000145675",7742.67965809475,-1.636286666677,0.286823372408218,-5.70485819526651,1.16439985666548e-08,5.00213417877117e-07,"PIK3R1"
"ENSG00000211445",27242.0655256584,-3.74673648949658,0.380411022987735,-9.84917960596895,6.91057351449016e-23,2.32195270086869e-20,"GPX3"
"ENSG00000285420",7.01894496120628,-3.78626462137837,1.05069738791753,-3.60357288874841,0.000313872674824765,0.00376167404426928,"PDGFRL2P"
"ENSG00000198624",4484.92552908383,-2.90614698982529,0.252060779349331,-11.5295485371711,9.36334295974569e-31,7.047226445223e-28,"CCDC69"
"ENSG00000113460",1074.21977484874,-1.02719407175009,0.193968121425191,-5.29568500330225,1.1857107980542e-07,3.92787577045559e-06,"BRIX1"
"ENSG00000176928",976.152515752763,-1.94595982454413,0.643271365189287,-3.02509940570963,0.00248551421484009,0.0201466268944583,"GCNT4"
"ENSG00000178015",50.1636630066484,-2.71426714965257,0.476600028121721,-5.69506292383046,1.23326429078821e-08,5.27942738639871e-07,"GPR150"
"ENSG00000145569",52.4932945759343,-2.61846312408844,0.59993434242278,-4.36458282003663,1.2736558933871e-05,0.000245042017279873,"OTULINL"
"ENSG00000070808",51.7223963478058,2.30735835251646,0.409433585730715,5.63548871643866,1.74562574381489e-08,7.18067704159277e-07,"CAMK2A"
"ENSG00000055163",592.319333968604,1.0022040367353,0.266481922425953,3.76087063471923,0.000169322986699426,0.00222582543177747,"CYFIP2"
"ENSG00000245812",233.245694023377,-1.4378562571482,0.325215118373674,-4.4212466638654,9.81330717189973e-06,0.000196224429061068,"LINC02202"
"ENSG00000249364",35.5640897768019,-5.88704131044963,0.985401860494405,-5.97425430828386,2.31144995000504e-09,1.18435898770037e-07,"LINC02997"
"ENSG00000248367",6.35964009665043,1.89275181518826,0.675061200957611,2.80382254601997,0.00505006914532844,0.0347557063052304,"LOC124901151"
"ENSG00000172497",48.9136234468912,1.73586116761997,0.393595018465599,4.41027219904128,1.03240762327423e-05,0.000204900089106699,"ACOT12"
"ENSG00000174136",1917.53688727814,1.00143682400123,0.195673163677181,5.11790582408831,3.08946789504584e-07,9.42801268809135e-06,"RGMB"
"ENSG00000246763",341.431977146117,1.45237900512536,0.313054468660977,4.63938116372398,3.49454009490495e-06,7.84645184077943e-05,"RGMB-AS1"
"ENSG00000112936",4339.06051274643,-3.21961444607915,0.666067628608249,-4.83376508299397,1.33974674290316e-06,3.35668105385697e-05,"C7"
"ENSG00000138829",34810.5792469112,-2.07520981750809,0.670464956609244,-3.09518013887421,0.00196693397179852,0.0168139846997687,"FBN2"
"ENSG00000164292",32221.9798087825,-1.05560388698502,0.238559178931813,-4.42491415216828,9.64806427352528e-06,0.000193331179308468,"RHOBTB3"
"ENSG00000164330",1943.08594446063,-1.13371725474528,0.211297362232834,-5.36550595220401,8.07226180068865e-08,2.7818256051604e-06,"EBF1"
"ENSG00000182836",56.1506635442497,-2.90891547046114,0.819798052016903,-3.54833176695711,0.000387679566683936,0.00447794888073968,"PLCXD3"
"ENSG00000171617",1704.69006989342,1.22572078241819,0.255647704356696,4.79456987694277,1.6302423326813e-06,3.9478300813039e-05,"ENC1"
"ENSG00000286818",7.57100163758792,4.89038333192569,1.26641648268688,3.86159166339186,0.000112650732115182,0.00159251403116398,NA
"ENSG00000157510",1106.98929330141,-1.7038140278396,0.22024894321161,-7.73585563224528,1.02709961774648e-14,1.32369221969299e-12,"AFAP1L1"
"ENSG00000256235",2472.58107944334,-1.26812480045148,0.104622919219508,-12.1209082093269,8.18470778617136e-34,9.05902715909414e-31,"SMIM3"
"ENSG00000260455",44.5562108120519,2.32384232915498,0.664862338205863,3.49522329002105,0.000473665312127828,0.00527366065857824,NA
"ENSG00000124766",2770.57220669938,2.3413582899135,0.261241694700463,8.96242191583575,3.17623895112735e-19,7.37828544498917e-17,"SOX4"
"ENSG00000146122",4487.34941885382,-1.64845974096055,0.257705690670076,-6.39667574539891,1.58796042120515e-10,1.00602906684835e-08,"DAAM2"
"ENSG00000057657",462.385065046638,-1.23514560136886,0.280603318562851,-4.40174980001956,1.07381343484786e-05,0.000210686898749712,"PRDM1"
"ENSG00000112218",125.697424049784,-1.41009118112143,0.436195038466503,-3.23270797870324,0.00122622840429581,0.0114961204061933,"GPR63"
"ENSG00000281969",21.9562402117115,-1.80918396339682,0.646446741479807,-2.79865895720249,0.00513153048139992,0.0352261501415618,NA
"ENSG00000146250",692.295001914254,2.7410223558678,0.336591958878822,8.14345763041418,3.84146974993976e-16,6.02342456790555e-14,"PRSS35"
"ENSG00000223811",7.18718863450639,2.96916350074784,0.979968377201379,3.02985644213057,0.0024467000517,0.0199467539743446,NA
"ENSG00000286511",63.762423780928,-2.33490506525061,0.556106187966562,-4.19866765696017,2.68490030328739e-05,0.000468202818412007,NA
"ENSG00000112773",1133.71240101806,1.20058994639759,0.142263316684672,8.43920958948755,3.19490755307234e-17,5.67126231307633e-15,"TENT5A"
"ENSG00000112837",6040.75772558187,1.79121509260563,0.199449254442148,8.98080615851678,2.68790022912076e-19,6.32194133889202e-17,"TBX18"
"ENSG00000277443",11122.8729341857,1.170061667647,0.165763284140795,7.05862986313172,1.68152307593144e-12,1.62254042034492e-10,"MARCKS"
"ENSG00000189007",360.628770420729,1.09322118749418,0.193767432441174,5.64192430957702,1.68160027372578e-08,7.00021919257175e-07,"ADAT2"
"ENSG00000118689",6216.3086296835,-1.30931679753716,0.150911669479628,-8.67604739946179,4.09761437920669e-18,7.94852702671681e-16,"FOXO3"
